genes	GOcats
GRMZM2G019137	GO:0003676
GRMZM2G019137	GO:0008270
GRMZM2G019140	GO:0042309
GRMZM2G019140	GO:0050825
GRMZM2G019140	GO:0050826
GRMZM2G019144	GO:0004496
GRMZM2G019144	GO:0005524
GRMZM2G019144	GO:0005737
GRMZM2G019144	GO:0008152
GRMZM2G019144	GO:0008299
GRMZM2G019144	GO:0016301
GRMZM2G019144	GO:0016310
GRMZM2G019144	GO:0016773
GRMZM2G019153	GO:0005622
GRMZM2G019153	GO:0007155
GRMZM2G019153	GO:0007165
GRMZM2G019153	GO:0009288
GRMZM2G019171	GO:0005515
GRMZM2G019177	GO:0005506
GRMZM2G019177	GO:0009055
GRMZM2G019177	GO:0016787
GRMZM2G019183	GO:0003824
GRMZM2G019183	GO:0005992
GRMZM2G019183	GO:0008152
GRMZM2G019185	GO:0004553
GRMZM2G019185	GO:0005975
GRMZM2G019197	GO:0004470
GRMZM2G019197	GO:0006108
GRMZM2G019207	GO:0004364
GRMZM2G019207	GO:0005737
GRMZM2G019207	GO:0008152
GRMZM2G019209	GO:0055085
GRMZM2G019217	GO:0005198
GRMZM2G019217	GO:0007155
GRMZM2G019217	GO:0015629
GRMZM2G019236	GO:0004981
GRMZM2G019236	GO:0005515
GRMZM2G019236	GO:0006886
GRMZM2G019236	GO:0006888
GRMZM2G019236	GO:0007186
GRMZM2G019236	GO:0008270
GRMZM2G019236	GO:0016020
GRMZM2G019236	GO:0030127
GRMZM2G019251	GO:0003676
GRMZM2G019260	GO:0005524
GRMZM2G019260	GO:0016301
GRMZM2G019260	GO:0016310
GRMZM2G019266	GO:0003676
GRMZM2G019267	GO:0004672
GRMZM2G019267	GO:0004674
GRMZM2G019267	GO:0005524
GRMZM2G019267	GO:0006468
GRMZM2G019314	GO:0008652
GRMZM2G019317	GO:0004672
GRMZM2G019317	GO:0004674
GRMZM2G019317	GO:0005515
GRMZM2G019317	GO:0005524
GRMZM2G019317	GO:0006468
GRMZM2G019325	GO:0003735
GRMZM2G019325	GO:0005622
GRMZM2G019325	GO:0005840
GRMZM2G019325	GO:0006412
GRMZM2G019335	GO:0005622
GRMZM2G019335	GO:0008270
GRMZM2G019350	GO:0003676
GRMZM2G019350	GO:0008270
GRMZM2G019361	GO:0003924
GRMZM2G019361	GO:0005525
GRMZM2G019378	GO:0004176
GRMZM2G019378	GO:0004252
GRMZM2G019378	GO:0006508
GRMZM2G019393	GO:0005783
GRMZM2G019398	GO:0005576
GRMZM2G019398	GO:0009664
GRMZM2G019398	GO:0019953
GRMZM2G019404	GO:0003824
GRMZM2G019404	GO:0005524
GRMZM2G019404	GO:0006754
GRMZM2G019404	GO:0006812
GRMZM2G019404	GO:0008152
GRMZM2G019404	GO:0015662
GRMZM2G019404	GO:0016020
GRMZM2G019404	GO:0016021
GRMZM2G019404	GO:0016820
GRMZM2G019404	GO:0016887
GRMZM2G019411	GO:0005618
GRMZM2G019411	GO:0030599
GRMZM2G019411	GO:0042545
GRMZM2G019413	GO:0006835
GRMZM2G019413	GO:0016020
GRMZM2G019413	GO:0017153
GRMZM2G019417	GO:0006519
GRMZM2G019417	GO:0016831
GRMZM2G019419	GO:0031072
GRMZM2G019434	GO:0004672
GRMZM2G019434	GO:0004674
GRMZM2G019434	GO:0005524
GRMZM2G019434	GO:0006468
GRMZM2G019437	GO:0003824
GRMZM2G019437	GO:0004479
GRMZM2G019437	GO:0006412
GRMZM2G019437	GO:0009058
GRMZM2G019437	GO:0016742
GRMZM2G019443	GO:0003677
GRMZM2G019443	GO:0003700
GRMZM2G019443	GO:0006355
GRMZM2G019443	GO:0042309
GRMZM2G019443	GO:0045735
GRMZM2G019443	GO:0050825
GRMZM2G019443	GO:0050826
GRMZM2G019446	GO:0003700
GRMZM2G019446	GO:0003735
GRMZM2G019446	GO:0005622
GRMZM2G019446	GO:0005634
GRMZM2G019446	GO:0005840
GRMZM2G019446	GO:0006355
GRMZM2G019446	GO:0006412
GRMZM2G019446	GO:0043565
GRMZM2G019446	GO:0046983
GRMZM2G019515	GO:0004499
GRMZM2G019515	GO:0008152
GRMZM2G019515	GO:0016491
GRMZM2G019515	GO:0043087
GRMZM2G019515	GO:0050660
GRMZM2G019515	GO:0050661
GRMZM2G019515	GO:0055114
GRMZM2G019562	GO:0004143
GRMZM2G019562	GO:0007205
GRMZM2G019567	GO:0004672
GRMZM2G019567	GO:0004674
GRMZM2G019567	GO:0005524
GRMZM2G019567	GO:0006468
GRMZM2G019576	GO:0004553
GRMZM2G019576	GO:0005975
GRMZM2G019583	GO:0016757
GRMZM2G019596	GO:0005198
GRMZM2G019597	GO:0006400
GRMZM2G019597	GO:0008176
GRMZM2G019617	GO:0006508
GRMZM2G019617	GO:0008234
GRMZM2G019619	GO:0004553
GRMZM2G019619	GO:0005975
GRMZM2G019621	GO:0000166
GRMZM2G019621	GO:0004940
GRMZM2G019621	GO:0005524
GRMZM2G019621	GO:0006952
GRMZM2G019621	GO:0007186
GRMZM2G019621	GO:0016021
GRMZM2G019621	GO:0017111
GRMZM2G019621	GO:0042309
GRMZM2G019621	GO:0050825
GRMZM2G019621	GO:0050826
GRMZM2G019666	GO:0004497
GRMZM2G019666	GO:0005506
GRMZM2G019666	GO:0009055
GRMZM2G019666	GO:0020037
GRMZM2G019666	GO:0055114
GRMZM2G019673	GO:0003824
GRMZM2G019729	GO:0006519
GRMZM2G019729	GO:0016831
GRMZM2G019742	GO:0004197
GRMZM2G019742	GO:0006508
GRMZM2G019742	GO:0008234
GRMZM2G019744	GO:0006508
GRMZM2G019744	GO:0008234
GRMZM2G019746	GO:0003824
GRMZM2G019746	GO:0008152
GRMZM2G019760	GO:0016998
GRMZM2G019771	GO:0042309
GRMZM2G019771	GO:0050825
GRMZM2G019771	GO:0050826
GRMZM2G019777	GO:0000151
GRMZM2G019777	GO:0004842
GRMZM2G019777	GO:0005488
GRMZM2G019777	GO:0016567
GRMZM2G019783	GO:0004560
GRMZM2G019783	GO:0005975
GRMZM2G019783	GO:0006004
GRMZM2G019789	GO:0003676
GRMZM2G019799	GO:0003824
GRMZM2G019799	GO:0004672
GRMZM2G019799	GO:0005506
GRMZM2G019799	GO:0005524
GRMZM2G019799	GO:0006468
GRMZM2G019799	GO:0009055
GRMZM2G019799	GO:0016491
GRMZM2G019799	GO:0046872
GRMZM2G019799	GO:0050660
GRMZM2G019799	GO:0051536
GRMZM2G019799	GO:0055114
GRMZM2G019806	GO:0005634
GRMZM2G019806	GO:0030528
GRMZM2G019806	GO:0045449
GRMZM2G019807	GO:0005199
GRMZM2G019812	GO:0003824
GRMZM2G019812	GO:0004722
GRMZM2G019812	GO:0006470
GRMZM2G019812	GO:0008287
GRMZM2G019819	GO:0003824
GRMZM2G019819	GO:0004722
GRMZM2G019819	GO:0006470
GRMZM2G019819	GO:0008287
GRMZM2G019832	GO:0004190
GRMZM2G019832	GO:0006508
GRMZM2G019841	GO:0004497
GRMZM2G019841	GO:0005506
GRMZM2G019841	GO:0009055
GRMZM2G019841	GO:0019856
GRMZM2G019841	GO:0020037
GRMZM2G019841	GO:0055114
GRMZM2G019854	GO:0006629
GRMZM2G019854	GO:0016788
GRMZM2G019859	GO:0004190
GRMZM2G019859	GO:0006508
GRMZM2G019863	GO:0004499
GRMZM2G019863	GO:0005198
GRMZM2G019863	GO:0007155
GRMZM2G019863	GO:0015629
GRMZM2G019863	GO:0016491
GRMZM2G019863	GO:0050660
GRMZM2G019863	GO:0050661
GRMZM2G019863	GO:0055114
GRMZM2G019866	GO:0000036
GRMZM2G019866	GO:0006633
GRMZM2G019866	GO:0031177
GRMZM2G019866	GO:0048037
GRMZM2G019872	GO:0008270
GRMZM2G019872	GO:0016491
GRMZM2G019872	GO:0055114
GRMZM2G019876	GO:0045454
GRMZM2G019879	GO:0001503
GRMZM2G019879	GO:0007155
GRMZM2G019907	GO:0003677
GRMZM2G019907	GO:0003700
GRMZM2G019907	GO:0005634
GRMZM2G019907	GO:0006355
GRMZM2G019907	GO:0043565
GRMZM2G019907	GO:0046983
GRMZM2G019912	GO:0003676
GRMZM2G019912	GO:0042309
GRMZM2G019912	GO:0050825
GRMZM2G019912	GO:0050826
GRMZM2G019916	GO:0042309
GRMZM2G019916	GO:0050825
GRMZM2G019916	GO:0050826
GRMZM2G019919	GO:0003676
GRMZM2G019926	GO:0003824
GRMZM2G019926	GO:0004086
GRMZM2G019926	GO:0005524
GRMZM2G019926	GO:0006807
GRMZM2G019926	GO:0008152
GRMZM2G019926	GO:0009374
GRMZM2G019926	GO:0016874
GRMZM2G019956	GO:0003677
GRMZM2G019956	GO:0006355
GRMZM2G019965	GO:0004601
GRMZM2G019965	GO:0050664
GRMZM2G019965	GO:0055114
GRMZM2G019971	GO:0005515
GRMZM2G019971	GO:0008270
GRMZM2G019974	GO:0005215
GRMZM2G019974	GO:0006810
GRMZM2G019974	GO:0016021
GRMZM2G019974	GO:0055085
GRMZM2G019986	GO:0008152
GRMZM2G019986	GO:0016779
GRMZM2G019999	GO:0000221
GRMZM2G019999	GO:0005488
GRMZM2G019999	GO:0015986
GRMZM2G019999	GO:0046961
GRMZM2G020002	GO:0016787
GRMZM2G020002	GO:0016810
GRMZM2G020014	GO:0004601
GRMZM2G020014	GO:0006979
GRMZM2G020014	GO:0020037
GRMZM2G020014	GO:0055114
GRMZM2G020016	GO:0000166
GRMZM2G020016	GO:0003677
GRMZM2G020016	GO:0003700
GRMZM2G020016	GO:0004812
GRMZM2G020016	GO:0005524
GRMZM2G020016	GO:0005737
GRMZM2G020016	GO:0006355
GRMZM2G020016	GO:0006412
GRMZM2G020016	GO:0006418
GRMZM2G020034	GO:0042309
GRMZM2G020034	GO:0050825
GRMZM2G020034	GO:0050826
GRMZM2G020040	GO:0005524
GRMZM2G020040	GO:0007186
GRMZM2G020040	GO:0016021
GRMZM2G020054	GO:0003677
GRMZM2G020054	GO:0003700
GRMZM2G020054	GO:0006355
GRMZM2G020075	GO:0005622
GRMZM2G020075	GO:0008270
GRMZM2G020081	GO:0000156
GRMZM2G020081	GO:0000160
GRMZM2G020081	GO:0006355
GRMZM2G020091	GO:0016021
GRMZM2G020096	GO:0004357
GRMZM2G020096	GO:0006750
GRMZM2G020104	GO:0004872
GRMZM2G020104	GO:0004965
GRMZM2G020104	GO:0004970
GRMZM2G020104	GO:0005215
GRMZM2G020104	GO:0005216
GRMZM2G020104	GO:0005234
GRMZM2G020104	GO:0006810
GRMZM2G020104	GO:0006811
GRMZM2G020104	GO:0007186
GRMZM2G020104	GO:0016020
GRMZM2G020104	GO:0016021
GRMZM2G020104	GO:0030288
GRMZM2G020140	GO:0016020
GRMZM2G020142	GO:0003677
GRMZM2G020142	GO:0003899
GRMZM2G020142	GO:0006350
GRMZM2G020146	GO:0004185
GRMZM2G020146	GO:0006508
GRMZM2G020148	GO:0016021
GRMZM2G020150	GO:0003677
GRMZM2G020150	GO:0003700
GRMZM2G020150	GO:0006355
GRMZM2G020156	GO:0004871
GRMZM2G020156	GO:0005515
GRMZM2G020156	GO:0009416
GRMZM2G020158	GO:0004672
GRMZM2G020158	GO:0004674
GRMZM2G020158	GO:0005524
GRMZM2G020158	GO:0006468
GRMZM2G020183	GO:0004937
GRMZM2G020183	GO:0007186
GRMZM2G020183	GO:0016020
GRMZM2G020183	GO:0016021
GRMZM2G020183	GO:0051260
GRMZM2G020196	GO:0000151
GRMZM2G020196	GO:0004842
GRMZM2G020196	GO:0005488
GRMZM2G020196	GO:0016567
GRMZM2G020216	GO:0004672
GRMZM2G020216	GO:0004674
GRMZM2G020216	GO:0004707
GRMZM2G020216	GO:0005524
GRMZM2G020216	GO:0006468
GRMZM2G020254	GO:0003700
GRMZM2G020254	GO:0043565
GRMZM2G020254	GO:0045449
GRMZM2G020267	GO:0003676
GRMZM2G020267	GO:0008270
GRMZM2G020281	GO:0042309
GRMZM2G020281	GO:0050825
GRMZM2G020281	GO:0050826
GRMZM2G020288	GO:0005739
GRMZM2G020288	GO:0005960
GRMZM2G020288	GO:0006546
GRMZM2G020288	GO:0019464
GRMZM2G020291	GO:0004674
GRMZM2G020291	GO:0005524
GRMZM2G020291	GO:0006468
GRMZM2G020295	GO:0016787
GRMZM2G020302	GO:0003677
GRMZM2G020302	GO:0005215
GRMZM2G020302	GO:0006810
GRMZM2G020302	GO:0016020
GRMZM2G020302	GO:0055085
GRMZM2G020305	GO:0003677
GRMZM2G020309	GO:0010277
GRMZM2G020309	GO:0055114
GRMZM2G020320	GO:0008152
GRMZM2G020320	GO:0008415
GRMZM2G020329	GO:0005515
GRMZM2G020329	GO:0008270
GRMZM2G020359	GO:0004571
GRMZM2G020359	GO:0005509
GRMZM2G020359	GO:0016020
GRMZM2G020366	GO:0005515
GRMZM2G020401	GO:0005622
GRMZM2G020401	GO:0006810
GRMZM2G020401	GO:0006888
GRMZM2G020409	GO:0005488
GRMZM2G020419	GO:0005199
GRMZM2G020429	GO:0003677
GRMZM2G020429	GO:0006306
GRMZM2G020429	GO:0008170
GRMZM2G020446	GO:0003824
GRMZM2G020446	GO:0006596
GRMZM2G020446	GO:0008836
GRMZM2G020446	GO:0009089
GRMZM2G020478	GO:0004672
GRMZM2G020478	GO:0004674
GRMZM2G020478	GO:0005524
GRMZM2G020478	GO:0006468
GRMZM2G020479	GO:0003676
GRMZM2G020479	GO:0008270
GRMZM2G020484	GO:0005215
GRMZM2G020484	GO:0006857
GRMZM2G020484	GO:0016020
GRMZM2G020492	GO:0005515
GRMZM2G020492	GO:0016020
GRMZM2G020492	GO:0016192
GRMZM2G020496	GO:0005215
GRMZM2G020496	GO:0006810
GRMZM2G020496	GO:0016020
GRMZM2G020500	GO:0004497
GRMZM2G020500	GO:0005506
GRMZM2G020500	GO:0009055
GRMZM2G020500	GO:0020037
GRMZM2G020500	GO:0055114
GRMZM2G020512	GO:0046983
GRMZM2G020523	GO:0004601
GRMZM2G020523	GO:0006979
GRMZM2G020523	GO:0020037
GRMZM2G020523	GO:0055114
GRMZM2G020544	GO:0003924
GRMZM2G020544	GO:0005515
GRMZM2G020544	GO:0005525
GRMZM2G020544	GO:0005622
GRMZM2G020544	GO:0006886
GRMZM2G020544	GO:0006913
GRMZM2G020544	GO:0007165
GRMZM2G020544	GO:0007264
GRMZM2G020544	GO:0015031
GRMZM2G020548	GO:0003677
GRMZM2G020548	GO:0003995
GRMZM2G020548	GO:0004879
GRMZM2G020548	GO:0005634
GRMZM2G020548	GO:0006355
GRMZM2G020548	GO:0055114
GRMZM2G020552	GO:0005089
GRMZM2G020553	GO:0005524
GRMZM2G020553	GO:0006754
GRMZM2G020553	GO:0015662
GRMZM2G020553	GO:0016020
GRMZM2G020574	GO:0004965
GRMZM2G020574	GO:0005515
GRMZM2G020574	GO:0007186
GRMZM2G020574	GO:0008270
GRMZM2G020574	GO:0016021
GRMZM2G020610	GO:0006812
GRMZM2G020610	GO:0015299
GRMZM2G020610	GO:0016021
GRMZM2G020610	GO:0055085
GRMZM2G020616	GO:0005634
GRMZM2G020616	GO:0030528
GRMZM2G020616	GO:0045449
GRMZM2G020631	GO:0016491
GRMZM2G020631	GO:0055114
GRMZM2G020638	GO:0008270
GRMZM2G020645	GO:0016021
GRMZM2G020645	GO:0055085
GRMZM2G020657	GO:0004197
GRMZM2G020657	GO:0006508
GRMZM2G020657	GO:0008234
GRMZM2G020661	GO:0003924
GRMZM2G020661	GO:0005515
GRMZM2G020661	GO:0005524
GRMZM2G020661	GO:0005525
GRMZM2G020661	GO:0005622
GRMZM2G020661	GO:0006355
GRMZM2G020661	GO:0006886
GRMZM2G020661	GO:0006913
GRMZM2G020661	GO:0007165
GRMZM2G020661	GO:0007264
GRMZM2G020661	GO:0008134
GRMZM2G020661	GO:0015031
GRMZM2G020666	GO:0016021
GRMZM2G020674	GO:0003824
GRMZM2G020674	GO:0008152
GRMZM2G020701	GO:0004252
GRMZM2G020701	GO:0005618
GRMZM2G020701	GO:0006508
GRMZM2G020701	GO:0016020
GRMZM2G020728	GO:0005634
GRMZM2G020740	GO:0003824
GRMZM2G020740	GO:0006633
GRMZM2G020740	GO:0008152
GRMZM2G020740	GO:0008610
GRMZM2G020740	GO:0016020
GRMZM2G020740	GO:0016747
GRMZM2G020742	GO:0042309
GRMZM2G020742	GO:0050825
GRMZM2G020742	GO:0050826
GRMZM2G020761	GO:0004497
GRMZM2G020761	GO:0005506
GRMZM2G020761	GO:0009055
GRMZM2G020761	GO:0020037
GRMZM2G020761	GO:0055114
GRMZM2G020766	GO:0006813
GRMZM2G020766	GO:0015079
GRMZM2G020766	GO:0016020
GRMZM2G020772	GO:0003677
GRMZM2G020799	GO:0003700
GRMZM2G020799	GO:0005634
GRMZM2G020799	GO:0006355
GRMZM2G020799	GO:0043565
GRMZM2G020799	GO:0046983
GRMZM2G020801	GO:0008152
GRMZM2G020801	GO:0051539
GRMZM2G020812	GO:0004806
GRMZM2G020812	GO:0006629
GRMZM2G020814	GO:0005515
GRMZM2G020814	GO:0008270
GRMZM2G020826	GO:0000786
GRMZM2G020826	GO:0003677
GRMZM2G020826	GO:0005634
GRMZM2G020826	GO:0006334
GRMZM2G020826	GO:0006355
GRMZM2G020841	GO:0046983
GRMZM2G020852	GO:0005576
GRMZM2G020852	GO:0019953
GRMZM2G020859	GO:0005216
GRMZM2G020859	GO:0005249
GRMZM2G020859	GO:0006811
GRMZM2G020859	GO:0006813
GRMZM2G020859	GO:0016020
GRMZM2G020859	GO:0055085
GRMZM2G020898	GO:0004553
GRMZM2G020898	GO:0005975
GRMZM2G020906	GO:0003677
GRMZM2G020906	GO:0005634
GRMZM2G020915	GO:0004672
GRMZM2G020915	GO:0004674
GRMZM2G020915	GO:0005524
GRMZM2G020915	GO:0006468
GRMZM2G020920	GO:0003712
GRMZM2G020920	GO:0005515
GRMZM2G020920	GO:0006355
GRMZM2G020926	GO:0003779
GRMZM2G020926	GO:0004672
GRMZM2G020926	GO:0004674
GRMZM2G020926	GO:0005524
GRMZM2G020926	GO:0006468
GRMZM2G020926	GO:0007010
GRMZM2G020926	GO:0015629
GRMZM2G020928	GO:0003676
GRMZM2G020928	GO:0003723
GRMZM2G020928	GO:0005634
GRMZM2G020928	GO:0008270
GRMZM2G020938	GO:0004672
GRMZM2G020938	GO:0004674
GRMZM2G020938	GO:0005524
GRMZM2G020938	GO:0006468
GRMZM2G020957	GO:0003677
GRMZM2G020957	GO:0003918
GRMZM2G020957	GO:0005524
GRMZM2G020957	GO:0005543
GRMZM2G020957	GO:0006265
GRMZM2G020976	GO:0055085
GRMZM2G020980	GO:0000166
GRMZM2G020980	GO:0005524
GRMZM2G020980	GO:0006915
GRMZM2G020980	GO:0006952
GRMZM2G020980	GO:0017111
GRMZM2G020986	GO:0005198
GRMZM2G020986	GO:0005199
GRMZM2G020986	GO:0005515
GRMZM2G020986	GO:0007155
GRMZM2G020986	GO:0015629
GRMZM2G020996	GO:0005515
GRMZM2G020996	GO:0008270
GRMZM2G020996	GO:0042309
GRMZM2G020996	GO:0050825
GRMZM2G020996	GO:0050826
GRMZM2G021006	GO:0005921
GRMZM2G021020	GO:0003676
GRMZM2G021020	GO:0008270
GRMZM2G021044	GO:0005634
GRMZM2G021044	GO:0008270
GRMZM2G021044	GO:0016568
GRMZM2G021044	GO:0018024
GRMZM2G021051	GO:0005506
GRMZM2G021051	GO:0016491
GRMZM2G021051	GO:0055114
GRMZM2G021055	GO:0006855
GRMZM2G021055	GO:0015238
GRMZM2G021055	GO:0015297
GRMZM2G021055	GO:0016020
GRMZM2G021055	GO:0055085
GRMZM2G021069	GO:0000166
GRMZM2G021069	GO:0003677
GRMZM2G021069	GO:0005524
GRMZM2G021069	GO:0005634
GRMZM2G021069	GO:0006260
GRMZM2G021069	GO:0006270
GRMZM2G021069	GO:0017111
GRMZM2G021074	GO:0003824
GRMZM2G021074	GO:0015969
GRMZM2G021106	GO:0008152
GRMZM2G021106	GO:0016791
GRMZM2G021110	GO:0004177
GRMZM2G021110	GO:0009987
GRMZM2G021110	GO:0030145
GRMZM2G021119	GO:0004672
GRMZM2G021119	GO:0005524
GRMZM2G021119	GO:0006468
GRMZM2G021129	GO:0006810
GRMZM2G021129	GO:0016021
GRMZM2G021149	GO:0003677
GRMZM2G021149	GO:0005199
GRMZM2G021149	GO:0005524
GRMZM2G021149	GO:0005634
GRMZM2G021149	GO:0006355
GRMZM2G021170	GO:0000049
GRMZM2G021194	GO:0016020
GRMZM2G021202	GO:0005515
GRMZM2G021202	GO:0008270
GRMZM2G021223	GO:0003676
GRMZM2G021223	GO:0003723
GRMZM2G021223	GO:0005634
GRMZM2G021223	GO:0005737
GRMZM2G021223	GO:0006396
GRMZM2G021225	GO:0005198
GRMZM2G021225	GO:0007155
GRMZM2G021225	GO:0015629
GRMZM2G021228	GO:0004190
GRMZM2G021228	GO:0006508
GRMZM2G021233	GO:0003676
GRMZM2G021233	GO:0003677
GRMZM2G021233	GO:0004386
GRMZM2G021233	GO:0005515
GRMZM2G021233	GO:0005524
GRMZM2G021233	GO:0008270
GRMZM2G021238	GO:0003676
GRMZM2G021238	GO:0008270
GRMZM2G021256	GO:0005509
GRMZM2G021256	GO:0009654
GRMZM2G021256	GO:0015979
GRMZM2G021256	GO:0016068
GRMZM2G021256	GO:0019898
GRMZM2G021256	GO:0042309
GRMZM2G021256	GO:0050825
GRMZM2G021256	GO:0050826
GRMZM2G021270	GO:0003677
GRMZM2G021270	GO:0003918
GRMZM2G021270	GO:0005524
GRMZM2G021270	GO:0005694
GRMZM2G021270	GO:0006265
GRMZM2G021276	GO:0005634
GRMZM2G021276	GO:0030528
GRMZM2G021276	GO:0045449
GRMZM2G021277	GO:0006519
GRMZM2G021277	GO:0016831
GRMZM2G021277	GO:0019752
GRMZM2G021277	GO:0030170
GRMZM2G021289	GO:0005198
GRMZM2G021289	GO:0005199
GRMZM2G021289	GO:0007155
GRMZM2G021289	GO:0015629
GRMZM2G021299	GO:0005488
GRMZM2G021299	GO:0005622
GRMZM2G021299	GO:0006464
GRMZM2G021299	GO:0016881
GRMZM2G021310	GO:0004497
GRMZM2G021310	GO:0005506
GRMZM2G021310	GO:0009055
GRMZM2G021310	GO:0020037
GRMZM2G021310	GO:0055114
GRMZM2G021331	GO:0000166
GRMZM2G021331	GO:0005524
GRMZM2G021331	GO:0008553
GRMZM2G021331	GO:0015986
GRMZM2G021331	GO:0015992
GRMZM2G021331	GO:0016469
GRMZM2G021331	GO:0016820
GRMZM2G021331	GO:0017111
GRMZM2G021331	GO:0033178
GRMZM2G021331	GO:0045261
GRMZM2G021331	GO:0046034
GRMZM2G021331	GO:0046933
GRMZM2G021331	GO:0046961
GRMZM2G021339	GO:0003677
GRMZM2G021339	GO:0003700
GRMZM2G021339	GO:0005634
GRMZM2G021339	GO:0006355
GRMZM2G021339	GO:0030528
GRMZM2G021339	GO:0043565
GRMZM2G021359	GO:0000166
GRMZM2G021359	GO:0006952
GRMZM2G021359	GO:0017111
GRMZM2G021369	GO:0003677
GRMZM2G021369	GO:0003700
GRMZM2G021369	GO:0006355
GRMZM2G021369	GO:0042309
GRMZM2G021369	GO:0050825
GRMZM2G021369	GO:0050826
GRMZM2G021378	GO:0005484
GRMZM2G021378	GO:0005515
GRMZM2G021378	GO:0006886
GRMZM2G021378	GO:0016020
GRMZM2G021378	GO:0016192
GRMZM2G021388	GO:0006519
GRMZM2G021388	GO:0016831
GRMZM2G021388	GO:0019752
GRMZM2G021388	GO:0030170
GRMZM2G021401	GO:0016020
GRMZM2G021416	GO:0004672
GRMZM2G021416	GO:0004674
GRMZM2G021416	GO:0005524
GRMZM2G021416	GO:0006468
GRMZM2G021416	GO:0042309
GRMZM2G021416	GO:0050825
GRMZM2G021416	GO:0050826
GRMZM2G021427	GO:0005576
GRMZM2G021427	GO:0019953
GRMZM2G021436	GO:0004497
GRMZM2G021436	GO:0005506
GRMZM2G021436	GO:0009055
GRMZM2G021436	GO:0020037
GRMZM2G021436	GO:0055114
GRMZM2G021439	GO:0003684
GRMZM2G021439	GO:0005634
GRMZM2G021439	GO:0006281
GRMZM2G021439	GO:0008853
GRMZM2G021456	GO:0008811
GRMZM2G021475	GO:0003700
GRMZM2G021475	GO:0005089
GRMZM2G021475	GO:0006355
GRMZM2G021475	GO:0043565
GRMZM2G021480	GO:0005515
GRMZM2G021480	GO:0008270
GRMZM2G021482	GO:0006629
GRMZM2G021482	GO:0008081
GRMZM2G021498	GO:0005515
GRMZM2G021498	GO:0008270
GRMZM2G021517	GO:0004672
GRMZM2G021517	GO:0004674
GRMZM2G021517	GO:0005524
GRMZM2G021517	GO:0006468
GRMZM2G021517	GO:0007165
GRMZM2G021549	GO:0042309
GRMZM2G021549	GO:0050825
GRMZM2G021549	GO:0050826
GRMZM2G021573	GO:0003677
GRMZM2G021573	GO:0003700
GRMZM2G021573	GO:0006355
GRMZM2G021585	GO:0003723
GRMZM2G021585	GO:0003964
GRMZM2G021585	GO:0006278
GRMZM2G021587	GO:0005622
GRMZM2G021587	GO:0008270
GRMZM2G021589	GO:0016021
GRMZM2G021595	GO:0055085
GRMZM2G021604	GO:0000159
GRMZM2G021604	GO:0007165
GRMZM2G021604	GO:0008601
GRMZM2G021605	GO:0003824
GRMZM2G021605	GO:0006096
GRMZM2G021605	GO:0008152
GRMZM2G021605	GO:0016868
GRMZM2G021607	GO:0003677
GRMZM2G021607	GO:0004879
GRMZM2G021607	GO:0005634
GRMZM2G021607	GO:0006355
GRMZM2G021610	GO:0003824
GRMZM2G021617	GO:0005509
GRMZM2G021617	GO:0009654
GRMZM2G021617	GO:0015979
GRMZM2G021617	GO:0019898
GRMZM2G021619	GO:0004672
GRMZM2G021619	GO:0004674
GRMZM2G021619	GO:0005515
GRMZM2G021619	GO:0005524
GRMZM2G021619	GO:0006468
GRMZM2G021621	GO:0005576
GRMZM2G021621	GO:0019953
GRMZM2G021624	GO:0004672
GRMZM2G021624	GO:0004674
GRMZM2G021624	GO:0005524
GRMZM2G021624	GO:0006468
GRMZM2G021635	GO:0015986
GRMZM2G021635	GO:0033178
GRMZM2G021635	GO:0042626
GRMZM2G021635	GO:0046961
GRMZM2G021642	GO:0004969
GRMZM2G021642	GO:0007186
GRMZM2G021642	GO:0016021
GRMZM2G021674	GO:0003677
GRMZM2G021674	GO:0003697
GRMZM2G021674	GO:0003824
GRMZM2G021674	GO:0004518
GRMZM2G021674	GO:0004519
GRMZM2G021674	GO:0005634
GRMZM2G021674	GO:0006281
GRMZM2G021674	GO:0006289
GRMZM2G021687	GO:0006457
GRMZM2G021687	GO:0031072
GRMZM2G021687	GO:0051082
GRMZM2G021704	GO:0004151
GRMZM2G021704	GO:0016787
GRMZM2G021704	GO:0016812
GRMZM2G021704	GO:0019856
GRMZM2G021706	GO:0016020
GRMZM2G021710	GO:0005515
GRMZM2G021710	GO:0042981
GRMZM2G021725	GO:0006813
GRMZM2G021725	GO:0015079
GRMZM2G021725	GO:0016020
GRMZM2G021761	GO:0000785
GRMZM2G021761	GO:0003676
GRMZM2G021761	GO:0003677
GRMZM2G021761	GO:0003682
GRMZM2G021761	GO:0005634
GRMZM2G021761	GO:0006333
GRMZM2G021761	GO:0015074
GRMZM2G021777	GO:0005622
GRMZM2G021777	GO:0008270
GRMZM2G021781	GO:0020037
GRMZM2G021784	GO:0016021
GRMZM2G021784	GO:0016485
GRMZM2G021786	GO:0008152
GRMZM2G021786	GO:0016758
GRMZM2G021790	GO:0003677
GRMZM2G021790	GO:0003700
GRMZM2G021790	GO:0006355
GRMZM2G021792	GO:0004571
GRMZM2G021792	GO:0005509
GRMZM2G021792	GO:0016020
GRMZM2G021796	GO:0005515
GRMZM2G021796	GO:0008270
GRMZM2G021807	GO:0004806
GRMZM2G021807	GO:0006629
GRMZM2G021816	GO:0001671
