Gene	ck_rep1	ck_rep2	ck_rep3	trt_rep1	trt_rep2	trt_rep3	ck_rep1.RPKM	ck_rep2.RPKM	ck_rep3.RPKM	trt_rep1.RPKM	trt_rep2.RPKM	trt_rep3.RPKM	log2FC	pval	qval	ck.mean	trt.mean
GRMZM2G040561	406	452	464	303	436	459	9.11	9.617	10.217	7.437	9.903	9.438	-0.124536113682052	0.565507498370924	0.921259480014411	432.7	401.8
GRMZM2G040587	142	202	132	185	213	170	11.858	15.996	10.818	16.899	18.006	13.01	0.311021189537036	0.265416870836969	0.795138046522261	155	169.1
GRMZM2G040613	55	67	76	70	47	90	2.411	2.785	3.27	3.357	2.086	3.616	0.0680691868024621	0.870329354199133	0.987525998604024	64.8	77.1
GRMZM2G040618	373	444	518	616	371	534	22.859	25.801	31.153	41.294	23.015	29.991	0.205156774297895	0.451361365178542	0.884279271299971	437.4	602.7
GRMZM2G040627	157	167	169	122	198	173	6.715	6.773	7.093	5.708	8.573	6.781	0.0117839358525797	0.967740857286093	0.995570884220992	161.4	152.8
GRMZM2G040634	172	159	169	147	209	206	5.282	4.63	5.093	4.938	6.496	5.797	0.19011763603722	0.503282695015745	0.9036694757362	163.9	166.7
GRMZM2G040642	138	153	151	120	137	167	5.756	6.051	6.18	5.475	5.784	6.383	-0.0337592795532716	0.907491767288786	0.991808563936858	144.6	142.6
GRMZM2G040672	74	79	73	56	80	88	3.729	3.775	3.61	3.087	4.081	4.064	0.00229528427955508	0.995182962294609	0.999100658846459	73.9	67.8
GRMZM2G040692	237	282	222	203	190	219	12.862	14.512	11.823	12.051	10.438	10.892	-0.233221620481739	0.370664547923699	0.852509085686068	241.9	224.4
GRMZM2G040702	100	104	78	100	118	104	6.389	6.301	4.891	6.989	7.632	6.089	0.236713441525165	0.47642126604711	0.894712652037155	92.1	94.8
GRMZM2G040706	785	757	615	407	628	616	91.396	83.573	70.268	51.834	74.014	65.727	-0.365276340231378	0.109434425667235	0.604492048672081	705.3	535.5
GRMZM2G040720	307	344	309	208	347	286	8.06	8.564	7.961	5.974	9.222	6.881	-0.180318428933231	0.460605826164271	0.888302451185402	313.9	271
GRMZM2G040728	134	101	157	311	43	166	5.398	3.858	6.207	13.704	1.753	6.128	0.0819766128886597	0.859969675872353	0.986564052919362	129	251.7
GRMZM2G040736	108	140	143	71	65	135	9.941	12.219	12.917	7.148	6.056	11.387	-0.554671582285348	0.113630953108061	0.613774807875695	127.9	111.4
GRMZM2G040743	177	207	215	141	125	203	4.355	4.83	5.191	3.795	3.113	4.578	-0.340112702287943	0.230626313499995	0.770441983151002	196	186.5
GRMZM2G040750	160	227	182	92	139	218	4.966	6.681	5.543	3.123	4.367	6.201	-0.37300941546896	0.230995985718373	0.770441983151002	185.6	142.7
GRMZM2G040762	1578	1730	1835	1238	1791	1854	24.352	25.316	27.79	20.898	27.978	26.221	-0.0569766110832673	0.750654261135611	0.967318102849762	1684.1	1610.9
GRMZM2G040803	385	332	367	317	449	493	16.565	13.545	15.496	14.919	19.556	19.44	0.232647262181225	0.331148468626755	0.830138810737956	355.5	360.7
GRMZM2G040828	24	35	43	14	31	42	1.145	1.584	2.014	0.731	1.498	1.837	-0.277272944933985	0.619491244804846	0.935928519231166	33.4	29.4
GRMZM2G040838	38	43	37	35	19	39	4.382	4.702	4.187	4.415	2.218	4.121	-0.355466947077364	0.523030352895953	0.908476984132294	38.6	38.1
GRMZM2G040840	17	3	1	18	2	17	0.937	0.157	0.054	1.085	0.112	0.858	1.05391313259924	0.401669093842164	0.86448696399733	6.9	10.5
GRMZM2G040843	2253	2210	2378	1715	2070	2735	69.837	64.958	72.337	58.15	64.952	77.694	-0.0572441701086364	0.74462014389779	0.966811114940347	2241.7	2149
GRMZM2G040858	11	36	12	3	88	2	0.329	1.022	0.353	0.098	2.667	0.055	-0.806308321543624	0.413150651735765	0.869472099919573	19	7.7
GRMZM2G040876	776	828	721	568	684	843	20.366	20.606	18.57	16.306	18.172	20.276	-0.128505652896589	0.523812733423659	0.908773687985226	760.2	678.2
GRMZM2G040878	367	423	455	744	400	476	21.365	23.35	25.993	47.376	23.571	25.395	0.369022489278654	0.20801714709724	0.749437813991329	407.6	642
GRMZM2G040881	27	26	23	30	31	27	1.305	1.192	1.091	1.586	1.517	1.196	0.25115743972348	0.664301939777876	0.946724576906301	24.9	28.2
GRMZM2G040887	89	118	108	122	118	92	2.985	3.752	3.554	4.475	4.006	2.828	0.112626931691136	0.751286406676887	0.967318102849762	102.9	122.1
GRMZM2G040890	120	117	141	186	87	175	2.559	2.366	2.95	4.338	1.878	3.42	0.216721657694553	0.527884160340317	0.91030663220408	124	174.2
GRMZM2G040902	224	250	166	141	201	193	5.935	6.281	4.316	4.087	5.391	4.686	-0.217088152654493	0.437702036521379	0.879735657773866	208.7	161.8
GRMZM2G040905	1	1	2	12	11	26	0.028	0.026	0.054	0.363	0.308	0.659	3.61672108555049	0.00272888448595083	0.0609620976157736	1.3	7.7
GRMZM2G040920	162	145	151	159	191	196	6.046	5.132	5.531	6.491	7.216	6.704	0.286909500433307	0.307332833097573	0.817076053996145	150.1	164.3
GRMZM2G040933	2193	2492	2687	1791	1799	2255	65.634	70.722	78.919	58.634	54.503	61.851	-0.300705078596363	0.082435044910236	0.541385478682762	2413.9	2346.7
GRMZM2G040945	185	207	158	153	191	195	5.158	5.472	4.323	4.666	5.39	4.982	0.00896676017894525	0.973765643246985	0.995708545337569	179.6	164.5
GRMZM2G040947	75	87	77	70	76	64	2.15	2.365	2.166	2.195	2.205	1.681	-0.148715340886061	0.695069065885342	0.955393792921194	78.1	77.6
GRMZM2G040954	573	579	527	442	561	530	10.748	10.299	9.701	9.069	10.652	9.111	-0.0990889606508842	0.627856996312228	0.938080328390904	549.3	510.6
GRMZM2G040964	82	73	97	51	67	138	2.252	1.901	2.614	1.532	1.863	3.474	-0.0520322616604557	0.893047273829592	0.99003373507133	82.8	77.1
GRMZM2G040968	5586	5701	5357	2752	4896	4620	151.974	147.072	143.025	81.898	134.836	115.19	-0.446005492405031	0.0271161039227487	0.298764179968266	5446.7	4224.3
GRMZM2G040970	1970	2055	2190	1673	1942	2120	71.996	71.214	78.543	66.88	71.843	71.004	-0.0836035965791095	0.621774207463279	0.936423548037461	2035.8	2031.1
GRMZM2G040975	538	499	438	328	514	554	22.997	20.226	18.373	15.336	22.241	21.702	-0.0703090656323161	0.774698002285053	0.970734484943974	482.7	402.5
GRMZM2G040991	149	169	167	144	160	153	8.21	8.83	9.03	8.679	8.924	7.726	-0.0473806461681668	0.86875236034409	0.987183277181027	158.7	164
GRMZM2G040995	405	439	337	315	508	378	8.197	8.425	6.693	6.973	10.407	7.011	0.0439378635452911	0.847825562949064	0.985036418163839	385.7	344.5
GRMZM2G041015	435	313	435	306	320	333	16.509	11.264	16.201	12.703	12.293	11.582	-0.250804651643239	0.300719105757335	0.814975706671551	389	388.8
GRMZM2G041022	207	193	246	319	246	444	13.344	11.797	15.562	22.494	16.052	26.23	0.648224758701861	0.00804591816841441	0.133200732799782	212	300.9
GRMZM2G041028	1123	1285	1059	967	1306	1098	69.831	75.767	64.623	65.774	82.206	62.571	-0.00862583650687574	0.961744405481773	0.995472653838152	1132.6	1069.8
GRMZM2G041048	272	259	281	221	279	265	14.499	13.091	14.699	12.886	15.055	12.946	-0.0543229354469963	0.826518401025916	0.982896652935993	266.1	264.1
GRMZM2G041050	2043	2131	2102	1385	1839	2388	41.231	40.781	41.631	30.575	37.57	44.167	-0.158044796509747	0.39576785675824	0.862697782481822	2054.4	1826.9
GRMZM2G041055	443	350	364	403	316	272	20.936	15.684	16.881	20.833	15.117	11.78	-0.194966619499898	0.414970987900217	0.869867349325677	379.5	406.9
GRMZM2G041060	39	29	33	77	27	31	2.016	1.422	1.674	4.354	1.413	1.469	0.315392389970614	0.563209227335925	0.921176034650392	33.2	59.3
GRMZM2G041068	17	32	8	104	106	155	0.954	1.703	0.441	6.385	6.023	7.973	2.83497668594627	2.68310322463543e-07	2.28941330411843e-05	18.4	61.8
GRMZM2G041125	7	18	7	10	13	12	0.156	0.382	0.154	0.245	0.294	0.246	0.293421008729877	0.746429883809732	0.966811114940347	10.3	9.1
GRMZM2G041127	408	443	547	369	408	479	11.292	11.626	14.857	11.171	11.43	12.149	-0.114865491887562	0.594763234519717	0.930860649144532	458.4	480.2
GRMZM2G041141	5	6	4	25	1	17	0.217	0.246	0.17	1.184	0.044	0.675	1.02620682141217	0.441298476511695	0.881311631534638	4.9	15.9
GRMZM2G041159	1793	1889	1976	1864	1519	1691	69.886	69.816	75.583	79.473	59.933	60.403	-0.123445799099939	0.52650668385439	0.910003375215609	1852.9	2029.3
GRMZM2G041163	2	5	5	14	8	6	0.139	0.33	0.342	1.066	0.564	0.383	1.22682046317562	0.323636833200926	0.824790613424818	3.9	10.3
GRMZM2G041175	825	692	822	3915	1900	3666	30.759	24.464	30.075	159.665	71.708	125.261	1.99287482238009	9.11166820924866e-19	5.58939279311667e-16	767.7	2586.7
GRMZM2G041181	1561	1673	1876	1567	2062	2083	67.69	68.79	79.831	74.327	90.511	82.778	0.190497586079998	0.287486513069029	0.809429971257163	1674.3	1814.1
GRMZM2G041223	70	99	50	44	80	74	1.523	2.043	1.068	1.047	1.762	1.476	-0.100235542111234	0.81025176031689	0.98007024495314	71.2	49.6
GRMZM2G041231	89	115	139	79	118	99	2.924	3.582	4.481	2.839	3.924	2.98	-0.17159284533883	0.621242693806085	0.936423548037461	112.4	113.8
GRMZM2G041235	94	75	83	96	110	180	3.372	2.551	2.922	3.767	3.994	5.918	0.607142018681017	0.0848439827635788	0.547394007701083	82.7	95.1
GRMZM2G041238	82	85	60	616	35	95	5.994	5.891	4.304	49.251	2.59	6.364	0.767626935676469	0.518401501731857	0.908083028005491	74.1	372.1
GRMZM2G041258	554	410	465	989	139	645	45.682	32.058	37.628	89.206	11.602	48.742	-0.0187847315509602	0.979492176630226	0.996557379962962	469.2	783
GRMZM2G041262	12	25	16	43	6	15	1.444	2.852	1.889	5.659	0.731	1.654	-0.0374272327341924	0.968742074256056	0.995570884220992	17.2	31.9
GRMZM2G041269	223	214	217	373	175	261	9.075	8.258	8.666	16.603	7.209	9.734	0.280498095756461	0.350348037196485	0.842535431261773	214.2	316.3
GRMZM2G041275	1105	1203	1048	913	1151	1089	34.99	36.121	32.566	31.623	36.893	31.602	-0.0565826689398818	0.752485631269464	0.967318102849762	1097.1	1034.3
GRMZM2G041308	2	6	7	8	5	11	0.099	0.283	0.341	0.435	0.252	0.501	0.777894503912729	0.520948024727742	0.908407951397444	4.9	8
GRMZM2G041310	9	13	12	11	15	6	0.293	0.402	0.384	0.392	0.495	0.179	-0.10694949665138	0.908001043410992	0.991861569077837	11.1	12.1
GRMZM2G041312	381	347	365	287	316	382	9.452	8.163	8.886	7.788	7.936	8.685	-0.121226524190223	0.589133778459222	0.929982150270876	358.2	343
GRMZM2G041328	796	801	718	1320	728	958	12.133	11.578	10.74	22.009	11.233	13.383	0.374450262784584	0.114051417054141	0.614251169894881	757.4	1094.1
GRMZM2G041344	2	1	6	24	15	41	0.095	0.045	0.28	1.247	0.721	1.785	3.33694258132153	0.00045134736039519	0.0145113566258693	3	16.3
GRMZM2G041356	33	31	31	265	91	203	1.477	1.316	1.362	12.976	4.123	8.328	2.47513041470965	4.55329094708168e-09	5.77352204614039e-07	31.1	162.7
GRMZM2G041381	136	121	98	182	64	169	3.988	3.364	2.82	5.837	1.9	4.541	0.153746402801883	0.697494194563805	0.956037489302552	116.1	150.4
GRMZM2G041394	150	165	171	116	207	175	3.522	3.674	3.941	2.98	4.921	3.766	0.0371989912447811	0.900241743958232	0.990488480421736	159.1	150.5
GRMZM2G041415	3	4	12	8	3	11	0.199	0.252	0.783	0.582	0.202	0.67	0.305951278493301	0.795725303574144	0.977176747903677	6.3	10.5
GRMZM2G041418	6	7	0	167	64	173	0.182	0.201	0	5.527	1.96	4.797	5.36510101982858	0.0015876147905285	0.0403065916114379	4.2	92.7
GRMZM2G041442	98	90	101	36	49	56	5.975	5.203	6.043	2.401	3.024	3.129	-1.01692513259569	0.0101599762914217	0.157406813574333	94.8	70.8
GRMZM2G041454	70	96	84	73	82	75	3.171	4.123	3.734	3.617	3.76	3.113	-0.0740338288130669	0.842235393201927	0.984941754749938	81.6	82.8
GRMZM2G041462	131	96	78	118	35	74	5.753	3.998	3.362	5.669	1.556	2.978	-0.498429640300314	0.232485775606892	0.770637248612417	99.9	104.8
GRMZM2G041463	525	498	422	447	590	529	15.431	13.879	12.172	14.371	17.554	14.249	0.151121299293181	0.480121421299598	0.897012085886178	472.7	460.5
GRMZM2G041472	219	220	190	288	282	232	8.648	8.238	7.363	12.441	11.273	8.396	0.386228100048308	0.127138372829419	0.641861785091837	205.7	255.5
GRMZM2G041493	1	3	2	35	2	1	0.083	0.237	0.164	3.193	0.169	0.076	1.05615256060411	0.55146150114141	0.919183497936886	1.9	20.4
GRMZM2G041506	28	57	71	45	21	44	0.769	1.484	1.914	1.352	0.584	1.107	-0.457464784990811	0.438069134114678	0.879735657773866	51	60.7
GRMZM2G041518	129	156	130	84	143	142	2.503	2.87	2.475	1.783	2.808	2.525	-0.163888862189686	0.600095678041727	0.931852300234843	135.5	112.1
GRMZM2G041527	77	105	61	70	89	111	1.995	2.579	1.551	1.984	2.334	2.635	0.197394609910936	0.60951998995508	0.934433975306772	79.1	69.6
GRMZM2G041544	25	16	29	18	22	34	0.973	0.591	1.108	0.767	0.867	1.213	0.106691550254624	0.865912074273647	0.986889662860897	23.1	24.6
GRMZM2G041549	28	26	32	106	9	27	1.131	0.996	1.269	4.684	0.368	1	0.110926064782123	0.884246799225287	0.988674793278826	28.2	74.9
GRMZM2G041561	230	206	226	166	198	205	9.148	7.769	8.821	7.222	7.972	7.472	-0.18491363818487	0.483383839545564	0.898486754708011	217.1	205.9
GRMZM2G041613	304	363	350	214	360	458	11.998	13.585	13.556	9.239	14.383	16.566	-0.00167097967598909	0.994553467216764	0.999064914034317	332.6	295
GRMZM2G041633	531	544	423	401	540	443	18.407	17.882	14.39	15.205	18.949	14.074	-0.0780119185111741	0.712369172523558	0.96150351503135	489.5	435.5
GRMZM2G041642	112	109	111	116	88	138	4.607	4.252	4.481	5.22	3.664	5.202	0.0589016072268388	0.857260350658241	0.986315508801762	108.7	120.3
GRMZM2G041697	3083	3611	3102	2042	2961	3001	39.242	43.583	38.747	28.431	38.152	35.007	-0.271345048320378	0.11289065451974	0.6122530909521	3200.7	2695
GRMZM2G041701	53	57	79	47	73	72	1.654	1.687	2.42	1.605	2.306	2.06	0.0531443865104262	0.898332042312997	0.990314257818575	62	65.9
GRMZM2G041714	113	81	133	340	74	160	6.474	4.4	7.477	21.306	4.291	8.4	0.616023611473328	0.135054887002183	0.654567749367618	107.7	255.7
GRMZM2G041729	67	72	74	110	145	160	2.753	2.805	2.984	4.944	6.031	6.025	0.984587686987847	0.00313312075082403	0.0675331829833361	69.7	98.3
GRMZM2G041732	241	392	212	154	326	147	5.433	8.379	4.69	3.797	7.439	3.037	-0.437213707045145	0.090029148105918	0.5589145444639	274.4	192.2
GRMZM2G041765	13	15	17	12	14	12	0.514	0.563	0.66	0.519	0.561	0.435	-0.202261240821281	0.799981047239584	0.978395815868252	14.7	15.2
GRMZM2G041770	365	482	417	293	392	387	5.866	7.346	6.577	5.151	6.378	5.7	-0.203368609129537	0.34464055887325	0.839493795656778	412.7	372.5
GRMZM2G041797	247	329	200	194	289	165	6.552	8.275	5.206	5.629	7.76	4.011	-0.230818338027937	0.358028861407965	0.846653580681036	252.6	208.4
GRMZM2G041799	540	654	534	430	540	634	13.011	14.943	12.627	11.333	13.171	14	-0.0810075993895897	0.696988112191574	0.95590848404687	564.2	507.5
GRMZM2G041806	13	12	16	9	22	16	1.13	0.989	1.365	0.856	1.936	1.275	0.16043349761858	0.842986396664796	0.984941754749938	13.5	13
GRMZM2G041809	5	2	9	10	3	15	0.154	0.058	0.272	0.337	0.094	0.424	0.819364308339859	0.460156953244591	0.888117815450809	5.3	10.1
GRMZM2G041818	50	48	47	113	48	55	2.344	2.134	2.163	5.796	2.278	2.363	0.512403197430018	0.273089022906026	0.799894791857345	47.5	86.4
GRMZM2G041822	356	358	398	466	413	343	15.372	14.658	16.865	22.011	18.053	13.574	0.1660058128695	0.518443872390836	0.908083028005491	364.4	459
GRMZM2G041831	454	436	441	354	447	404	9.303	8.472	8.868	7.935	9.272	7.587	-0.111689033755814	0.612060543862219	0.934980358328226	436	418.5
GRMZM2G041842	607	668	621	334	584	549	12.492	13.035	12.541	7.519	12.166	10.354	-0.370937179581464	0.0949239558452147	0.569246777965602	620.1	498
GRMZM2G041847	233	217	207	168	165	196	6.679	5.899	5.823	5.268	4.788	5.149	-0.277298896069225	0.28909669381802	0.809429971257163	215.1	197.5
GRMZM2G041866	6	14	11	1	4	5	0.304	0.672	0.547	0.055	0.205	0.232	-1.73502813537109	0.146156719885557	0.67105246184781	10.1	6.1
GRMZM2G041876	382	387	347	230	413	346	8.355	8.026	7.448	5.503	9.144	6.935	-0.173290842995705	0.491241933864655	0.9008833152051	365.1	302.3
GRMZM2G041878	706	764	712	546	778	766	17.497	17.954	17.316	14.802	19.518	17.398	-0.0411620717742342	0.834805408746591	0.983815618646733	713.8	661.5
GRMZM2G041881	810	959	834	865	1112	819	34.299	38.505	34.656	40.065	47.664	31.782	0.132540393618438	0.505869177426185	0.90400068656343	850.5	900
GRMZM2G041885	571	611	605	434	501	551	15.124	15.345	15.725	12.574	13.432	13.375	-0.234489895542555	0.239467641962977	0.776809679098123	584.9	545.5
GRMZM2G041899	6	10	14	54	15	46	0.169	0.268	0.388	1.667	0.428	1.19	1.84288015571456	0.0168023663441096	0.22288913437303	9.8	37
GRMZM2G041930	148	140	147	183	150	173	4.537	4.069	4.422	6.136	4.655	4.86	0.251846825029224	0.380334308694171	0.855369106720336	142.5	175.6
GRMZM2G041955	70	102	83	42	62	47	1.781	2.46	2.072	1.169	1.597	1.096	-0.720724054777405	0.070334416153323	0.50383276531537	83.2	65.1
GRMZM2G041959	213	292	250	250	325	334	4.936	6.416	5.685	6.337	7.624	7.093	0.304977941965633	0.197229590090575	0.738036387545417	246.5	264.6
GRMZM2G041961	187	149	200	400	149	240	8.751	6.612	9.185	20.476	7.058	10.293	0.493873840005532	0.126607925043029	0.641433052388758	176.1	322.7
GRMZM2G041980	111	130	159	101	48	72	3.978	4.418	5.592	3.959	1.741	2.365	-0.86565057329841	0.0339962238436113	0.341723778821278	131.1	136.1
GRMZM2G041989	471	532	384	304	544	388	28.358	30.372	22.689	20.021	33.155	21.409	-0.154820396320062	0.502320672540217	0.903063152843192	452.6	362
GRMZM2G041991	631	505	548	546	520	492	23.747	18.021	20.239	22.477	19.81	16.969	-0.0694900602180883	0.740322864769082	0.966538534742868	552.5	578.9
GRMZM2G041994	55	61	52	86	54	76	1.449	1.524	1.344	2.478	1.44	1.835	0.379984633749725	0.36913743787223	0.851747354570485	54.9	73.9
GRMZM2G042006	112	82	117	128	102	129	4.779	3.318	4.899	5.974	4.406	5.044	0.25226276774615	0.437214972890683	0.879714969154862	102.3	129.9
GRMZM2G042008	17	20	9	135	18	58	0.62	0.692	0.322	5.389	0.665	1.94	1.94118947211891	0.00827016905660179	0.135627187194863	15	79.5
GRMZM2G042027	897	1010	788	604	987	695	32.799	35.018	28.276	24.158	36.532	23.289	-0.222796648404141	0.269514695653807	0.797753334083099	880.1	731.9
GRMZM2G042032	338	345	338	338	276	348	15.301	14.809	15.016	16.737	12.648	14.437	-0.0549826708655105	0.813398822439367	0.98012917142208	334.2	357.8
GRMZM2G042036	90	107	73	99	63	120	7.56	8.522	6.017	9.096	5.357	9.237	0.0741759835604514	0.853783891703879	0.985823522918194	88	91.7
GRMZM2G042040	284	240	271	1363	1138	1438	8.187	6.56	7.667	42.98	33.208	37.99	2.34330125633687	7.31766805665107e-32	1.62743920253756e-28	260.8	892.9
GRMZM2G042047	310	349	360	370	346	404	17.988	19.203	20.5	23.485	20.324	21.484	0.173687732435193	0.448423686708199	0.883544742485434	333.6	386.6
GRMZM2G042055	988	1255	1068	657	1054	1300	22.569	27.184	23.941	16.416	24.372	27.214	-0.146533527609009	0.474865424111595	0.893841141219822	1081.2	902.3
GRMZM2G042061	505	490	526	632	378	629	33.237	30.58	33.974	45.5	25.184	37.939	0.109001301438102	0.644050246776115	0.940833946245411	498.4	615.6
GRMZM2G042074	4223	4234	3820	2388	4177	3787	75.935	72.191	67.407	46.97	76.029	62.405	-0.246003552439724	0.225391824034069	0.765253287973262	4016.7	3248.5
GRMZM2G042078	503	527	454	489	436	520	21.668	21.527	19.193	23.042	19.012	20.529	-0.0014312809795674	0.994596805277455	0.999064914034317	485.2	500
GRMZM2G042080	840	884	958	679	786	987	29.445	29.383	32.954	26.035	27.89	31.707	-0.106474478294864	0.563909764104701	0.921225892389954	878.6	859.1
GRMZM2G042084	150	144	132	70	109	106	2.641	2.404	2.281	1.348	1.943	1.71	-0.564241813704568	0.0884958241239756	0.555840158452851	139.4	105.3
GRMZM2G042089	1278	1396	977	686	1340	916	44.238	45.821	33.188	25.975	46.954	29.058	-0.310195259136201	0.155763510414093	0.685436547808595	1191.5	872.6
GRMZM2G042099	474	473	432	356	402	391	19.322	18.283	17.281	15.874	16.588	14.607	-0.225886452599504	0.285721762052357	0.80850602584495	451.2	415.1
GRMZM2G042107	41	29	24	63	45	95	1.303	0.874	0.749	2.191	1.448	2.768	1.11334102117281	0.0255429465652533	0.288246267151431	30.8	47
GRMZM2G042118	1587	2430	1488	1619	2612	1474	55.656	80.808	51.211	62.108	92.727	47.374	0.0782151101363106	0.662520891102651	0.946470511920068	1790.3	1647.7
GRMZM2G042127	12	16	22	10	17	20	0.338	0.427	0.608	0.308	0.484	0.516	-0.0676021102194729	0.927581951234656	0.993325328198344	16.4	16.6
GRMZM2G042136	87	100	105	91	113	129	4.366	4.759	5.171	4.996	5.741	5.933	0.217111530437766	0.507701255633658	0.904948423858476	95.6	103.4
GRMZM2G042143	162	285	202	258	291	215	9.508	15.86	11.634	16.563	17.288	11.564	0.298519385576089	0.295276986705785	0.812351729364993	211.2	244.9
GRMZM2G042146	464	483	466	671	410	687	17.408	17.182	17.157	27.536	15.57	23.62	0.325490789234713	0.181107085176132	0.718508567076153	462.4	607
GRMZM2G042164	168	203	171	138	211	165	4.284	4.909	4.28	3.85	5.447	3.856	-0.0537901287233044	0.845493968152207	0.984941754749938	177	162.7
GRMZM2G042171	1653	1518	1535	944	1476	1744	44.221	38.507	40.298	27.624	39.97	42.757	-0.181780192384438	0.401339133204137	0.864387940681916	1541.9	1296.7
GRMZM2G042173	352	366	391	294	357	420	10.258	10.114	11.182	9.372	10.531	11.217	-0.0259880265451444	0.905892759281065	0.991467256119314	363.3	360
GRMZM2G042179	95	128	140	96	130	232	2.21	2.824	3.196	2.443	3.061	4.946	0.297812772752842	0.338903589673571	0.836048135911635	118.8	123.8
GRMZM2G042181	17	41	54	16	0	11	0.8	1.829	2.493	0.823	0	0.474	-2.49812351904065	0.0328763882572003	0.33532965212957	36.6	36.1
GRMZM2G042195	259	249	236	158	220	244	7.813	7.123	6.987	5.214	6.718	6.746	-0.241297763342412	0.362009889595664	0.849507996858108	243.6	206.5
GRMZM2G042198	252	289	286	89	213	230	7.738	8.415	8.618	2.989	6.621	6.472	-0.701205083485803	0.0208817769546226	0.255638452825819	270.6	193.4
GRMZM2G042208	256	208	227	174	256	206	12.993	10.01	11.306	9.66	13.152	9.582	-0.0942960306611759	0.739592814399933	0.966538534742868	226.7	210.9
